"Site","Datetime","max_WT","Solar_2d","Air_tmin","GWT_max","GWL_max_7day","ppt","Air_trange","WL_daily_range","GWT_range","GWL_range","Water_area_m2_3d","Elev_m","Size_km2"
"Hideaway","8/1/2023",13.08185,28.46448105,6.2,7.481,-1.00970511176551,0,18,NA,0,1.38074113693368,2480.4,1311.568966,0.0536
"Hideaway","8/2/2023",13.17837,28.55952026,6.3,7.582,-1.03901726796632,0,20.2,NA,0.101,1.27130186251723,2491.2,1311.568966,0.0536
"Hideaway","8/3/2023",13.1033,28.27872026,8.9,7.682,-1.06891566729115,0,17.1,NA,0.1,1.10714295089257,2462.4,1311.568966,0.0536
"Hideaway","8/4/2023",9.896492,27.25488105,9.6,7.682,-1.10182903125377,0,15.9,NA,0,0.395787667185683,2421.6,1311.568966,0.0536
"Hideaway","8/5/2023",8.56658,23.75136079,11.9,7.782,-1.13830172846935,0,11.3,NA,0.1,-0.370287253729424,2368.8,1311.568966,0.0536
"Hideaway","8/6/2023",10.35767,22.21344053,12.6,7.782,-1.16882824542705,0,8.5,NA,0,-0.479726528145868,2343.6,1311.568966,0.0536
"Hideaway","8/7/2023",12.74937,24.44687974,11.5,7.882,-1.1993128878759,0,9.1,NA,0.1,0.176909118352795,2318.4,1311.568966,0.0536
"Hideaway","8/8/2023",12.74937,24.23951895,9.1,7.882,-1.2268244401958,0,14.1,NA,0,0.833544764851458,2293.2,1311.568966,0.0536
"Hideaway","8/9/2023",11.75193,24.84,8.4,7.983,-1.25194914551078,0,17.5,NA,0.101,0.559946578810348,2339.4,1311.568966,0.0536
"Hideaway","8/10/2023",12.77082,26.68464053,11.2,7.983,-1.27468700382084,0,11.9,NA,0,0.61466621601857,2457,1311.568966,0.0536
"Hideaway","8/11/2023",12.94242,26.7408,9.1,8.082,-1.29026432111613,0,13.3,NA,0.099,0.942984039267901,2658,1311.568966,0.0536
"Hideaway","8/12/2023",12.97459,26.60255947,8.6,8.082,-1.30579976390256,0,15.7,NA,0,1.10714295089257,2664,1311.568966,0.0536
"Hideaway","8/13/2023",13.08185,26.25695947,9.2,8.182,-1.3249364144508,0,17.4,NA,0.1,1.21658222530901,2568,1311.568966,0.0536
"Hideaway","8/14/2023",12.82444,26.19215947,15.3,8.182,-1.34470118263192,0,14.3,NA,0,1.16186258810079,2397,1311.568966,0.0536
"Hideaway","8/15/2023",13.0604,26.04095947,16.6,8.182,-1.37221273495182,0,16.9,NA,0,0.997703676476123,2353.5,1311.568966,0.0536
"Hideaway","8/16/2023",14.03638,25.80767974,18.2,8.282,-1.40031053039574,0,15.6,NA,0.1,0.778825127643236,2344.5,1311.568966,0.0536
"Hideaway","8/17/2023",10.33622,21.86783987,17.2,8.282,-1.42845020034852,0,17.4,NA,0,0.450507304393905,2346,1311.568966,0.0536
"Hideaway","8/18/2023",11.85918,22.06656013,14.2,8.382,-1.45952108592138,0,14.7,NA,0.1,0.286348392769239,2362.5,1311.568966,0.0536
"Hideaway","8/19/2023",11.16205,26.03232026,7.5,8.382,-1.48464579123636,0,16,NA,0,0.833544764851458,2358,1311.568966,0.0536
"Hideaway","8/20/2023",10.12172,25.64352026,7.9,8.481,-1.51395794743717,0,17.1,NA,0.099,0.505226941602126,2514.75,1311.568966,0.0536
"Hideaway","8/21/2023",9.74634,24.55055947,11.2,8.481,-1.54507070751889,0,14.1,NA,0,-0.151408704896536,2567.25,1311.568966,0.0536
"Hideaway","8/22/2023",10.05737,20.64959934,7.7,8.481,-1.57501098135258,0,13.7,NA,0,0.341068029977461,2443.5,1311.568966,0.0536
"Hideaway","8/23/2023",11.17278,21.17663987,7,8.581,-1.6031087767965,0,11.1,NA,0.1,0.0674698439363514,2319.75,1311.568966,0.0536
"Hideaway","8/24/2023",11.60178,24.8616,7.5,8.581,-1.62944784286837,0,13.6,NA,0,0.724105490435014,2336.25,1311.568966,0.0536
"Hideaway","8/25/2023",11.48381,24.42527974,9.1,8.68,-1.66051872844123,0,15.8,NA,0.099,0.231628755561017,2199,1311.568966,0.0536
"Hideaway","8/26/2023",12.51342,24.02352026,12.4,8.68,-1.69343209240385,0,14,NA,0,0.61466621601857,2130,1311.568966,0.0536
"Hideaway","8/27/2023",12.92097,24.05808105,12.8,8.779,-1.71797055459482,0,14.7,NA,0.099,0.833544764851458,1989,1311.568966,0.0536
"Hideaway","8/28/2023",12.54559,23.90256079,12.6,8.779,-1.74426774615783,0,17.2,NA,0,0.395787667185683,2070,1311.568966,0.0536
"Hideaway","8/29/2023",9.295886,21.9196804,10.8,8.779,-1.77357990235864,0.58,13.8,NA,0,-1.19108181185275,2135.4,1311.568966,0.0536
"Hideaway","8/30/2023",8.545129,20.1484804,8.7,8.779,-1.78794285889704,1.41,6.4,NA,0,-0.479726528145868,2185.2,1311.568966,0.0536
"Hideaway","8/31/2023",6.593162,13.97952026,8.2,8.879,-1.76821996522478,1.22,8.7,NA,0.1,1.27130186251723,2219.4,1311.568966,0.0536
"Hideaway","9/1/2023",6.410835,12.82607974,9.7,8.879,-1.71139625670406,14.1,2.9,NA,0,0.450507304393905,2253.6,1311.568966,0.0536
"Hideaway","9/2/2023",9.875042,19.872,10.5,8.879,-1.64858449341661,1.01,4.8,NA,0,0.0127502067281295,2287.8,1311.568966,0.0536
"Hideaway","9/3/2023",9.70344,21.02544053,11.2,8.978,-1.58933206338212,0,12,NA,0.099,-0.753324714186977,2356.6,1311.568966,0.0536
"Hideaway","9/4/2023",8.08395,20.7748804,8.6,8.978,-1.52413345308974,2.33,8.9,NA,0,-1.24580144906097,2460,1311.568966,0.0536
"Hideaway","9/5/2023",10.69015,21.9196804,6.6,8.978,-1.44457188625897,0.46,6,NA,0,-0.0966890676883144,2598,1311.568966,0.0536
"Hideaway","9/6/2023",10.63652,22.39056079,5.5,8.978,-1.37338522119986,0,12.4,NA,0,0.505226941602126,2720,1311.568966,0.0536
"Hideaway","9/7/2023",9.639089,18.22176079,5.1,9.077,-1.34168621799412,0,14.6,NA,0.099,0.450507304393905,2742,1311.568966,0.0536
"Hideaway","9/8/2023",10.59362,18.1396804,6.6,9.077,-1.33749876710829,0,12.6,NA,0,0.505226941602126,2664,1311.568966,0.0536
"Hideaway","9/9/2023",10.70087,21.79872026,6.3,9.077,-1.33691252398428,0,16.1,NA,0,0.724105490435014,2811,1311.568966,0.0536
"Hideaway","9/10/2023",11.1406,21.23712026,10.8,9.077,-1.33151071234155,0,14.5,NA,0,0.61466621601857,3267,1311.568966,0.0536
"Hideaway","9/11/2023",9.864316,20.41632026,10.3,9.077,-1.32552265757482,0,13.7,NA,0,0.286348392769239,3516,1311.568966,0.0536
"Hideaway","9/12/2023",9.982292,19.79856013,9.2,9.077,-1.32615077520769,0,11,NA,0,0.176909118352795,3249,1311.568966,0.0536
"Hideaway","9/13/2023",10.7974,20.35152026,8.9,9.176,-1.33092446921754,0,11.3,NA,0.099,0.0127502067281295,2700,1311.568966,0.0536
"Hideaway","9/14/2023",10.46492,21.15072026,8.2,9.176,-1.32196332432186,0,13.8,NA,0,1.21658222530901,2385,1311.568966,0.0536
"Hideaway","9/15/2023",10.70087,21.0816,9.5,9.176,-1.31538902643111,0,17.1,NA,0,0.942984039267901,2351.4,1311.568966,0.0536
"Hideaway","9/16/2023",10.74377,20.55456013,11.6,9.176,-1.30998721478839,0,17.5,NA,0,0.997703676476123,2365.2,1311.568966,0.0536
"Hideaway","9/17/2023",9.907217,19.8244804,10.6,9.176,-1.30998721478839,0,17.9,NA,0,0.450507304393905,2426.4,1311.568966,0.0536
"Hideaway","9/18/2023",9.231536,18.42912026,9.9,9.176,-1.31894835968406,0,13.5,NA,0,-0.808044351395199,2487.6,1311.568966,0.0536
"Hideaway","9/19/2023",9.049209,18.24336013,4.6,9.176,-1.32196332432186,0,11.3,NA,0,-0.370287253729424,2548.8,1311.568966,0.0536
"Hideaway","9/20/2023",6.389385,15.5908804,4.8,9.176,-1.29323741124507,0.97,10.6,NA,0,2.14681605784878,2637.6,1311.568966,0.0536
"Hideaway","9/21/2023",7.215217,13.64256013,2.8,9.176,-1.26572585892516,2.66,6.1,NA,0,-0.808044351395199,2754,1311.568966,0.0536
"Hideaway","9/22/2023",8.65238,17.2584,2.1,9.176,-1.23101189108163,0.76,11.6,NA,0,-0.425006890937646,2898,1311.568966,0.0536
"Hideaway","9/23/2023",6.904189,15.97103987,3,9.176,-1.19814040162786,0,14.9,NA,0,-1.19108181185275,NA,1311.568966,0.0536
"Hideaway","9/24/2023",5.670803,10.0483196,5.5,9.176,-1.1478909909979,0.85,7.3,NA,0,-0.53444616535409,NA,1311.568966,0.0536
"Hideaway","9/25/2023",5.424126,7.447679736,6,9.176,-1.0611270086435,9.53,4.2,NA,0,0.61466621601857,NA,1311.568966,0.0536
"Hideaway","9/26/2023",6.142708,8.964,7.2,9.176,-0.94387838384026,5.96,4.4,NA,0,1.59961968576656,NA,1311.568966,0.0536
"Hideaway","9/27/2023",5.26325,9.724320264,6.3,9.176,-0.795516998955298,11.97,4.3,NA,0,3.78840517409544,NA,1311.568966,0.0536
"Hideaway","9/28/2023",6.786213,10.33776013,5.4,9.176,-0.61725721474551,8.49,2.9,NA,0,1.59961968576656,NA,1311.568966,0.0536
"Hideaway","9/29/2023",5.295425,9.72,5.5,9.176,-0.423461987749291,3.41,4.4,NA,0,-0.0966890676883144,NA,1311.568966,0.0536
"Hideaway","6/14/2024",10.42202,26.14463921,2.5,4.452,1.11993190994643,0,19.4,NA,0.205,-1.24580144906097,4900.5,1311.568966,0.0536
"Hideaway","6/15/2024",7.343918,21.44447974,2.1,4.862,1.11753668803974,2.48,13.5,NA,0.41,0.122189481144573,4770,1311.568966,0.0536
"Hideaway","6/16/2024",7.193767,21.13344053,2.1,4.964,1.11514565358393,11.47,5.2,NA,0.102,-0.808044351395199,4639.5,1311.568966,0.0536
"Hideaway","6/17/2024",6.357209,21.39696079,1.9,5.168,1.11753668803974,3.35,8.7,NA,0.204,-1.13636217464453,4509,1311.568966,0.0536
"Hideaway","6/18/2024",10.89393,23.39712026,2.5,5.168,1.11933310446976,1.9,6.6,NA,0,-0.917483625811643,4378.5,1311.568966,0.0536
"Hideaway","6/19/2024",11.73048,31.53167974,1.6,5.27,1.11993190994643,0,16.1,NA,0.102,-0.917483625811643,4396.5,1311.568966,0.0536
"Hideaway","6/20/2024",12.63139,31.09103921,6,5.27,1.11753668803974,0,16.9,NA,0,-0.917483625811643,4563,1311.568966,0.0536
"Hideaway","6/21/2024",13.12475,30.69791895,10.7,5.371,1.11933310446976,0,13.9,NA,0.101,-0.698605076978755,4635,1311.568966,0.0536
"Hideaway","6/22/2024",13.46795,30.0672,10.6,5.473,1.10018807901975,0,16.5,NA,0.102,-0.589165802562312,4449,1311.568966,0.0536
"Hideaway","6/23/2024",12.89952,30.25728105,9.9,5.574,1.07805740108813,0,15.3,NA,0.101,-0.753324714186977,4116,1311.568966,0.0536
"Hideaway","6/24/2024",12.80299,31.15152026,6.2,5.777,1.05293269577315,0.91,11.7,NA,0.203,-0.862763988603421,3879,1311.568966,0.0536
"Hideaway","6/25/2024",14.64771,31.20335947,4.1,5.878,1.03079783039065,0,17.8,NA,0.101,-0.753324714186977,3797.25,1311.568966,0.0536
"Hideaway","6/26/2024",9.864316,28.52063921,8.1,6.079,1.01105818691485,0,19.3,NA,0.201,-1.08164253743631,3759.75,1311.568966,0.0536
"Hideaway","6/27/2024",7.719297,23.59583921,6.6,6.381,1.01285041589399,0.36,10.6,NA,0.302,-0.0966890676883144,3766.5,1311.568966,0.0536
"Hideaway","6/28/2024",11.37656,25.91135947,6.2,6.381,1.01943308868651,0.27,7,NA,0,-0.53444616535409,3773.25,1311.568966,0.0536
"Hideaway","6/29/2024",9.842866,25.76015947,6.2,6.582,1.02062651218897,0,15.3,NA,0.201,-0.917483625811643,3780,1311.568966,0.0536
"Hideaway","6/30/2024",9.875042,23.81183921,9.4,6.782,1.03019902491398,0.33,11.2,NA,0.2,-0.53444616535409,3786.75,1311.568966,0.0536
"Hideaway","7/1/2024",12.13804,28.14047974,10.3,6.782,1.04156376661812,0.66,8.3,NA,0,-0.643885439770533,3793.5,1311.568966,0.0536
"Hideaway","7/2/2024",12.52414,30.12767974,8.4,6.883,1.04455779400149,0,11.5,NA,0,-0.862763988603421,3800.25,1311.568966,0.0536
"Hideaway","7/3/2024",12.74937,30.64175947,6.5,7.082,1.04455779400149,0,13.1,NA,0.1,-0.862763988603421,3714.75,1311.568966,0.0536
"Hideaway","7/4/2024",13.97203,30.564,6.3,7.182,1.02541276855148,0,17,NA,0.1,-0.53444616535409,3774,1311.568966,0.0536
"Hideaway","7/5/2024",14.54046,30.52512026,8.4,7.282,1.00268328514319,0,21,NA,0.1,-0.26084797931298,3699,1311.568966,0.0536
"Hideaway","7/6/2024",14.14363,30.65904053,13.2,7.381,0.982939454216502,0,19.7,NA,0.099,-0.151408704896536,3618,1311.568966,0.0536
"Hideaway","7/7/2024",14.21871,30.60287974,14.1,7.481,0.954226103492364,0,18.1,NA,0.1,-0.206128342104758,3396,1311.568966,0.0536
"Hideaway","7/8/2024",14.52973,30.22271895,14.3,7.58,0.919533072903262,0,18.2,NA,0.099,-0.479726528145868,3351,1311.568966,0.0536
"Hideaway","7/9/2024",14.28306,30.0672,15.8,7.679,0.890815534728239,0,18.9,NA,0.099,-0.206128342104758,3268.5,1311.568966,0.0536
"Hideaway","7/10/2024",13.71463,30.0024,16.6,7.878,0.86090876050164,0,18.5,NA,0.199,-0.589165802562312,3046.5,1311.568966,0.0536
"Hideaway","7/11/2024",13.63955,29.97215947,10.8,7.977,0.829201382394134,0,18.2,NA,0.099,-0.753324714186977,2944.5,1311.568966,0.0536
"Hideaway","7/12/2024",14.09,30.0888,10.1,8.175,0.798096997214188,0,16.2,NA,0.198,-0.53444616535409,3060,1311.568966,0.0536
"Hideaway","7/13/2024",14.0471,29.916,9.6,8.273,0.77177468094586,0,18.6,NA,0.098,-0.315567616521202,3168,1311.568966,0.0536
"Hideaway","7/14/2024",13.76825,29.66975947,12.4,8.372,0.748442204610014,0,18.7,NA,0.099,-0.589165802562312,3216,1311.568966,0.0536
"Hideaway","7/15/2024",13.1462,29.73455947,11.4,8.569,0.728103755657537,0,16.3,NA,0.098,-0.589165802562312,3178.5,1311.568966,0.0536
"Hideaway","7/16/2024",13.46795,28.13184053,10.6,8.668,0.708962917658408,0,16.5,NA,0.099,-0.370287253729424,3280.5,1311.568966,0.0536
"Hideaway","7/17/2024",13.81115,25.4448,12.2,8.766,0.694604148570896,0,21.1,NA,0.098,-0.53444616535409,2875.5,1311.568966,0.0536
"Hideaway","7/18/2024",13.5323,26.87471895,12.2,8.865,0.68264060139008,0,16.1,NA,0.099,-0.643885439770533,2793,1311.568966,0.0536
"Hideaway","7/19/2024",13.43577,29.2464,11.3,8.963,0.670677054209263,0,15.8,NA,0.098,-0.53444616535409,2698.5,1311.568966,0.0536
"Hideaway","7/20/2024",13.6181,29.13408105,11.8,9.061,0.656917090598425,0,16.2,NA,0.098,-0.26084797931298,2992.5,1311.568966,0.0536
"Hideaway","7/21/2024",12.92097,28.14048105,12.2,9.257,0.643161314438473,0,19.7,NA,0.196,-0.862763988603421,2939.1,1311.568966,0.0536
"Hideaway","7/22/2024",12.83517,28.00656079,11.3,9.355,0.634786412666813,0,13,NA,0.098,-0.808044351395199,2872.8,1311.568966,0.0536
"Hideaway","7/23/2024",13.24272,29.12544053,6.9,9.453,0.630000156304309,0,13.5,NA,0.098,-0.53444616535409,2793.6,1311.568966,0.0536
"Hideaway","7/24/2024",12.67429,28.46447974,6.1,9.551,0.626411510895153,0,20.1,NA,0.098,-0.53444616535409,2714.4,1311.568966,0.0536
"Hideaway","7/25/2024",11.81628,28.08,7.3,9.648,0.621625254532649,0,16.8,NA,0.195,-0.753324714186977,2635.2,1311.568966,0.0536
"Hideaway","7/26/2024",12.69574,28.93104053,5.5,9.746,0.624016288988458,0,12.4,NA,0.098,-0.643885439770533,2615.4,1311.568966,0.0536
"Hideaway","7/27/2024",11.61251,28.65024053,5.6,9.746,0.629401350827635,0,18.7,NA,0.098,-0.698605076978755,2655,1311.568966,0.0536
"Hideaway","7/28/2024",11.30148,26.32176079,7.5,9.844,0.637776252599296,0,15.3,NA,0.098,-1.02692290022809,2754,1311.568966,0.0536
"Hideaway","7/29/2024",8.716731,16.32960033,8.7,10.136,0.664098568867624,0,12.9,NA,0.292,0.88826440205968,2853,1311.568966,0.0536
"Hideaway","7/30/2024",9.832141,17.09423954,10.9,10.234,0.709561723135082,3.61,5.9,NA,0.098,-0.315567616521202,2952,1311.568966,0.0536
"Hideaway","7/31/2024",13.4036,26.75807974,10.6,10.136,0.758014717335022,0,9.4,NA,0.097,-0.917483625811643,3051,1311.568966,0.0536
"Hideaway","8/1/2024",14.44393,27.59184053,10.5,10.039,0.804076677079154,0,16.9,NA,0.098,-0.26084797931298,2976,1311.568966,0.0536
"Hideaway","8/2/2024",14.19726,27.0648,15.6,10.039,0.836378673212447,0,18.3,NA,0.098,-0.53444616535409,2934,1311.568966,0.0536
"Hideaway","8/3/2024",9.842866,24.5376,15.6,10.039,0.859711149548293,0,14.3,NA,0.098,-1.24580144906097,2862,1311.568966,0.0536
"Hideaway","8/4/2024",13.2749,25.00847974,13.3,10.039,0.882440632956579,0,11.3,NA,0.098,-0.53444616535409,2934,1311.568966,0.0536
"Hideaway","8/5/2024",12.84589,27.42767974,12.2,10.136,0.887226889319082,0,17.6,NA,0.097,-0.589165802562312,2964,1311.568966,0.0536
"Hideaway","8/6/2024",12.51342,27.5832,10.7,10.136,0.862700989480775,0,16.7,NA,0,-0.589165802562312,2925,1311.568966,0.0536
"Hideaway","8/7/2024",12.71719,27.68687974,9.2,10.234,0.829800187870808,0,14.9,NA,0.098,-0.370287253729424,2778,1311.568966,0.0536
"Hideaway","8/8/2024",10.8832,26.64144053,9.4,10.234,0.798691615239976,0,19,NA,0,-0.589165802562312,2610.631579,1311.568966,0.0536
"Hideaway","8/9/2024",11.85918,26.19216079,13.9,10.331,0.772972291899207,0,14.9,NA,0.097,-0.425006890937646,2512.894737,1311.568966,0.0536
"Hideaway","8/10/2024",12.66357,26.69327974,13.2,10.428,0.749639815563362,0,15.5,NA,0.097,-0.753324714186977,2523.789474,1311.568966,0.0536
"Hideaway","8/11/2024",12.84589,26.53775947,12.5,10.428,0.723317499295034,0,14.1,NA,0.097,-0.862763988603421,2534.684211,1311.568966,0.0536
"Hideaway","8/12/2024",11.38728,26.05824053,10.2,10.525,0.692811919591761,0,14.4,NA,0.097,-0.862763988603421,2545.578947,1311.568966,0.0536
"Hideaway","8/13/2024",8.459329,25.85952026,8.6,10.622,0.670677054209263,0.75,9.4,NA,0.097,-1.02692290022809,2556.473684,1311.568966,0.0536
"Hideaway","8/14/2024",11.23713,26.12303921,7.6,10.622,0.66349976339095,0,7.8,NA,0,-0.643885439770533,2567.368421,1311.568966,0.0536
"Hideaway","8/15/2024",7.783647,23.31503921,8.3,10.719,0.660505736007582,0,12.9,NA,0.097,-1.02692290022809,2578.263158,1311.568966,0.0536
"Hideaway","8/16/2024",10.6687,21.67775947,10.6,10.719,0.66768721427678,0,6.6,NA,0.097,-1.13636217464453,2589.157895,1311.568966,0.0536
"Hideaway","8/17/2024",10.8832,22.4251196,9.2,11.204,0.725113915725055,0,12,NA,0.582,3.13176952759678,2600.052632,1311.568966,0.0536
"Hideaway","8/18/2024",10.16462,23.64336013,8.5,11.107,0.793310740851684,11.79,17.1,NA,0.194,-0.53444616535409,2610.947368,1311.568966,0.0536
"Hideaway","8/19/2024",9.950117,24.97392026,7.9,10.913,0.854326087709115,0,11,NA,0.097,-0.862763988603421,2621.842105,1311.568966,0.0536
"Hideaway","8/20/2024",10.70087,24.1272,8,10.816,0.906970720245772,0,11.2,NA,0.097,-0.917483625811643,2632.736842,1311.568966,0.0536
"Hideaway","8/21/2024",9.70344,23.46624053,7.6,10.719,0.941663750834874,0,12.8,NA,0,-1.08164253743631,2643.631579,1311.568966,0.0536
"Hideaway","8/22/2024",7.204492,21.3580804,9.2,10.913,1.00268328514319,0,10.2,NA,0.289,1.32602149972546,2654.526316,1311.568966,0.0536
"Hideaway","8/23/2024",6.796938,15.95376013,8.4,11.01,1.06728727740978,13.48,6,NA,0.29,-0.643885439770533,2665.421053,1311.568966,0.0536
"Hideaway","8/24/2024",6.539536,14.26464053,4.7,10.72,1.07925082459059,4.48,7,NA,0.193,-0.589165802562312,2676.315789,1311.568966,0.0536
"Hideaway","8/25/2024",9.842866,19.36656079,5.6,10.527,1.0738699502023,0,6.8,NA,0.096,-0.917483625811643,2687.210526,1311.568966,0.0536
"Hideaway","8/26/2024",11.54816,23.25888105,6.1,10.431,1.06788608288645,0,13.4,NA,0.194,-0.917483625811643,2698.105263,1311.568966,0.0536
"Hideaway","8/27/2024",9.220811,21.84192026,8.5,10.237,1.06130759754481,0.2,16.3,NA,0,-1.3005210862692,2713.368421,1311.568966,0.0536
"Hideaway","8/28/2024",10.44347,22.19615947,3,10.237,1.05831357016144,0,11.3,NA,0.097,-1.08164253743631,2733,1311.568966,0.0536
"Hideaway","8/29/2024",10.8832,24.4296,1.8,10.14,1.02601157402815,0,19.2,NA,0.097,-0.862763988603421,2757,1311.568966,0.0536
"Hideaway","8/30/2024",11.84846,24.14447974,8.9,10.043,0.976959774351536,0,16.3,NA,0,-0.425006890937646,2764,1311.568966,0.0536
"Hideaway","8/31/2024",11.61251,23.76,11,10.043,0.929700203654057,0,19.6,NA,0.097,-0.0966890676883144,2751,1311.568966,0.0536
"Hideaway","9/1/2024",10.65797,22.26960066,15.2,9.946,0.883638243909926,0,17.8,NA,0,-0.808044351395199,2723,1311.568966,0.0536
"Hideaway","9/2/2024",11.63396,21.3580804,12.2,9.946,0.841164929574951,0,18,NA,0,-0.808044351395199,2697,1311.568966,0.0536
"Hideaway","9/3/2024",11.85918,22.18752026,10.2,9.946,0.802284448100018,0,10.7,NA,0,-1.02692290022809,2676,1311.568966,0.0536
"Hideaway","9/4/2024",10.7545,22.68,9.2,9.946,0.764597390127547,0,12.9,NA,0,-0.643885439770533,2554,1311.568966,0.0536
"Hideaway","9/5/2024",10.65797,22.52447974,12.3,10.043,0.728103755657537,0,16.7,NA,0.097,-0.425006890937646,2562,1311.568966,0.0536
"Hideaway","9/6/2024",11.25858,22.11407974,16.7,10.043,0.693410725068435,0,14.3,NA,0.097,-0.370287253729424,2526,1311.568966,0.0536
"Hideaway","9/7/2024",9.092109,20.82672026,17.8,10.14,0.658713507028446,0,15.3,NA,0.097,-1.3005210862692,2547,1311.568966,0.0536
"Hideaway","9/8/2024",11.15133,20.48112026,15.7,10.14,0.631193579806771,0,13.6,NA,0.097,-0.862763988603421,2394,1311.568966,0.0536
"Hideaway","9/9/2024",11.04408,21.22416013,12.3,10.14,0.604276645512655,0,14.5,NA,0,-1.02692290022809,2312.4,1311.568966,0.0536
"Hideaway","9/10/2024",11.08698,21.1204804,10.9,10.237,0.578553134721,0,13.9,NA,0.097,-1.02692290022809,2302.2,1311.568966,0.0536
"Hideaway","9/11/2024",8.0196,14.88672026,8.4,10.913,0.603677840035981,0.3,13.4,NA,0.773,3.186489164805,2363.4,1311.568966,0.0536
"Hideaway","9/12/2024",6.507361,10.04832026,8.2,10.817,0.635381030692601,7.37,5,NA,0.193,-1.02692290022809,2424.6,1311.568966,0.0536
"Hideaway","9/13/2024",9.853591,15.70752026,7.7,10.624,0.67845315050425,0.54,4.9,NA,0.193,-0.972203263019865,2485.8,1311.568966,0.0536
"Hideaway","9/14/2024",8.856157,19.77696013,7,10.527,0.733488817496715,0,11.3,NA,0.096,-0.315567616521202,2535.6,1311.568966,0.0536
"Hideaway","9/15/2024",8.480779,19.79423987,7,10.527,0.787326873535833,2.74,9.9,NA,0.193,-1.19108181185275,2574,1311.568966,0.0536
"Hideaway","9/16/2024",7.386819,17.7336,4.7,10.334,0.844753574984107,0,8.5,NA,0,-1.02692290022809,2601,1311.568966,0.0536
"Hideaway","9/17/2024",7.719297,15.7032,6.5,10.334,0.90098685292992,0,9.6,NA,0.097,-1.02692290022809,2628,1311.568966,0.0536
"Hideaway","9/18/2024",8.502229,17.57375947,7.4,10.237,0.905773109292424,0.04,5.7,NA,0.097,-0.972203263019865,2655,1311.568966,0.0536
"Hideaway","9/19/2024",8.995583,19.17647974,6.8,10.14,0.901585658406594,0,9.7,NA,0.097,-1.3005210862692,2682,1311.568966,0.0536
"Hideaway","9/20/2024",8.759631,19.32767974,5.4,10.043,0.885434660339947,0,12.6,NA,0,-0.972203263019865,2781,1311.568966,0.0536
"Hideaway","9/21/2024",8.577305,18.7963196,3.6,10.043,0.857315927641598,0,11.3,NA,0.097,-1.08164253743631,2875.5,1311.568966,0.0536
"Hideaway","9/22/2024",8.738181,18.39023987,4.6,9.946,0.828003771440787,0,16,NA,0.097,-1.08164253743631,2965.5,1311.568966,0.0536
